text,intent
Ada daftar obat yang diresepkan sebelumnya?,riwayat_preskripsi_obat
Riwayat preskripsi obat pasien tolong ditunjukkan,riwayat_preskripsi_obat
Tampilkan semua obat dari resep sebelumnya,riwayat_preskripsi_obat
Saya mau cek ulang obat resep dokter saya,riwayat_preskripsi_obat
Daftar obat resep dokter yang lama mana?,riwayat_preskripsi_obat
Cek histori obat yang diresepkan untuk saya,riwayat_preskripsi_obat
Berikan data obat yang pernah masuk preskripsi saya,riwayat_preskripsi_obat
Tolong tampilkan riwayat obat saya,riwayat_preskripsi_obat
Apa saja obat yang pernah diresepkan untuk saya?,riwayat_preskripsi_obat
Saya ingin lihat daftar obat yang sudah diresepkan dokter,riwayat_preskripsi_obat
Tunjukkan obat-obatan yang pernah saya konsumsi dari resep dokter,riwayat_preskripsi_obat
Cek riwayat resep obat saya,riwayat_preskripsi_obat
Daftar obat yang pernah diberikan ke saya,riwayat_preskripsi_obat
Boleh ditampilkan preskripsi obat saya?,riwayat_preskripsi_obat
Apa riwayat penggunaan obat saya?,riwayat_preskripsi_obat
Tolong lihatkan daftar preskripsi saya,riwayat_preskripsi_obat
Saya mau tahu obat-obatan yang sudah diresepkan untuk saya,riwayat_preskripsi_obat
Tampilkan semua obat yang pernah saya dapatkan,riwayat_preskripsi_obat
Daftar preskripsi obat saya,riwayat_preskripsi_obat
Saya mau lihat catatan obat-obatan saya,riwayat_preskripsi_obat
Apa saja obat yang tercatat di sistem untuk saya?,riwayat_preskripsi_obat
Lihat histori obat saya,riwayat_preskripsi_obat
Tolong cek obat yang pernah diresepkan,riwayat_preskripsi_obat
Tunjukkan catatan resep obat saya,riwayat_preskripsi_obat
Preskripsi saya yang terdahulu,riwayat_preskripsi_obat
Saya ingin mengetahui obat yang pernah diresepkan ke saya,riwayat_preskripsi_obat
Daftar obat berdasarkan riwayat medis saya,riwayat_preskripsi_obat
Tampilkan resep obat lama saya,riwayat_preskripsi_obat
Obat apa saja yang pernah saya pakai dari dokter?,riwayat_preskripsi_obat
Lihat catatan preskripsi sebelumnya,riwayat_preskripsi_obat
Tolong buka riwayat resep saya,riwayat_preskripsi_obat
Rekam jejak obat yang pernah saya dapatkan,riwayat_preskripsi_obat
Saya mau akses riwayat obat-obatan saya,riwayat_preskripsi_obat
Coba tampilkan obat dari preskripsi lama,riwayat_preskripsi_obat
Histori resep saya,riwayat_preskripsi_obat
List obat yang pernah diberikan dokter,riwayat_preskripsi_obat
Tolong munculkan preskripsi obat saya,riwayat_preskripsi_obat
Saya ingin melihat semua obat yang pernah diresepkan,riwayat_preskripsi_obat
Rekam medis obat saya,riwayat_preskripsi_obat
Tunjukkan daftar obat lama saya,riwayat_preskripsi_obat
Histori penggunaan obat,riwayat_preskripsi_obat
Saya perlu tahu obat yang pernah saya konsumsi dari resep dokter,riwayat_preskripsi_obat
Apa saja preskripsi lama saya?,riwayat_preskripsi_obat
Tolong cekkan daftar obat saya,riwayat_preskripsi_obat
Lihatkan semua resep obat saya,riwayat_preskripsi_obat
Riwayat preskripsi untuk saya,riwayat_preskripsi_obat
Saya ingin akses daftar obat lama saya,riwayat_preskripsi_obat
Catatan riwayat obat saya,riwayat_preskripsi_obat
Resep yang pernah dibuatkan untuk saya,riwayat_preskripsi_obat
Saya ingin tahu obat yang sudah pernah diresepkan dokter,riwayat_preskripsi_obat
Histori obat-obatan saya,riwayat_preskripsi_obat
Tolong tampilkan semua catatan preskripsi saya,riwayat_preskripsi_obat
Preskripsi lama saya apa saja?,riwayat_preskripsi_obat
Saya mau lihat daftar resep dari kunjungan sebelumnya,riwayat_preskripsi_obat
Obat dari resep lama saya,riwayat_preskripsi_obat
Riwayat preskripsi lengkap saya,riwayat_preskripsi_obat
Daftar obat yang sudah saya konsumsi dari resep dokter,riwayat_preskripsi_obat
Tolong tampilkan histori preskripsi obat saya,riwayat_preskripsi_obat
Tolong tampilkan daftar obat yang pernah saya konsumsi,riwayat_preskripsi_obat
Apa saja resep obat yang pernah diberikan dokter saya?,riwayat_preskripsi_obat
Bisa cek riwayat preskripsi obat saya?,riwayat_preskripsi_obat
Saya mau lihat obat-obatan yang pernah diresepkan,riwayat_preskripsi_obat
Tampilkan preskripsi obat terakhir saya,riwayat_preskripsi_obat
Apa ada catatan obat yang saya minum sebelumnya?,riwayat_preskripsi_obat
Cek semua obat yang pernah diresepkan untuk saya,riwayat_preskripsi_obat
Boleh lihat history obat saya?,riwayat_preskripsi_obat
Ada daftar obat yang pernah saya konsumsi?,riwayat_preskripsi_obat
Tampilkan daftar preskripsi obat saya,riwayat_preskripsi_obat
Coba cek obat yang pernah diberikan ke saya,riwayat_preskripsi_obat
Lihat catatan resep obat saya,riwayat_preskripsi_obat
Saya ingin tahu riwayat obat yang pernah diresepkan,riwayat_preskripsi_obat
Bisakah saya melihat daftar obat yang sudah pernah diresepkan?,riwayat_preskripsi_obat
History preskripsi obat saya seperti apa?,riwayat_preskripsi_obat
Saya mau tahu obat yang saya gunakan sebelumnya,riwayat_preskripsi_obat
Tolong perlihatkan catatan resep obat lama saya,riwayat_preskripsi_obat
Daftar obat dari kunjungan sebelumnya bisa dilihat?,riwayat_preskripsi_obat
Apa riwayat obat saya bisa ditampilkan?,riwayat_preskripsi_obat
Cek obat-obatan yang ada di rekam medis saya,riwayat_preskripsi_obat
Tolong tampilkan semua preskripsi saya,riwayat_preskripsi_obat
Ada data obat yang saya pakai sebelumnya?,riwayat_preskripsi_obat
Saya ingin mengecek history obat yang pernah diresepkan,riwayat_preskripsi_obat
Bisa lihat obat terakhir yang diresepkan dokter?,riwayat_preskripsi_obat
Apa saya bisa tahu daftar obat yang sudah diresepkan?,riwayat_preskripsi_obat
Tolong cek riwayat preskripsi pasien ini,riwayat_preskripsi_obat
History resep obat saya tolong ditampilkan,riwayat_preskripsi_obat
Coba tampilkan semua resep lama saya,riwayat_preskripsi_obat
Daftar preskripsi pasien ini ada?,riwayat_preskripsi_obat
Bisakah saya melihat obat yang pernah diminum?,riwayat_preskripsi_obat
Catatan preskripsi lama bisa diperlihatkan?,riwayat_preskripsi_obat
Tolong lihatkan history preskripsi pasien,riwayat_preskripsi_obat
Preskripsi obat apa saja yang sudah direkam?,riwayat_preskripsi_obat
Saya ingin melihat riwayat obat dari visit terakhir,riwayat_preskripsi_obat
Perlihatkan daftar obat yang pernah saya dapatkan,riwayat_preskripsi_obat
Cek ulang semua preskripsi yang pernah diberikan,riwayat_preskripsi_obat
Tolong tampilkan preskripsi lama saya,riwayat_preskripsi_obat
Saya mau tahu catatan preskripsi sebelumnya,riwayat_preskripsi_obat
Bisa diperlihatkan daftar obat-obatan saya?,riwayat_preskripsi_obat
Tolong tampilkan riwayat resep saya,riwayat_preskripsi_obat
Apa saya punya history obat sebelumnya?,riwayat_preskripsi_obat
Saya ingin tahu semua obat yang pernah diresepkan,riwayat_preskripsi_obat
Cek history resep dokter saya,riwayat_preskripsi_obat
Ada preskripsi obat yang pernah saya terima?,riwayat_preskripsi_obat
Saya butuh daftar preskripsi lama saya,riwayat_preskripsi_obat
Bisa tampilkan obat yang pernah saya dapatkan?,riwayat_preskripsi_obat
History catatan obat pasien tolong tampilkan,riwayat_preskripsi_obat
Saya ingin melihat catatan resep lama saya,riwayat_preskripsi_obat
Tolong cek kembali obat-obatan saya sebelumnya,riwayat_preskripsi_obat
Apa ada preskripsi lama di rekam medis saya?,riwayat_preskripsi_obat
Tolong tampilkan semua riwayat obat yang pernah saya minum,riwayat_preskripsi_obat
Tolong tampilkan daftar obat yang pernah diresepkan untuk saya,riwayat_preskripsi_obat
Apa saja obat yang sudah pernah saya konsumsi berdasarkan resep dokter?,riwayat_preskripsi_obat
Saya mau lihat riwayat resep obat saya,riwayat_preskripsi_obat
Tunjukkan catatan obat yang diresepkan saat kunjungan sebelumnya,riwayat_preskripsi_obat
Lihat semua obat yang pernah dokter resepkan untuk saya,riwayat_preskripsi_obat
Bisakah saya tahu obat yang pernah masuk ke dalam resep saya?,riwayat_preskripsi_obat
Apa saja nama obat yang pernah diresepkan ke saya?,riwayat_preskripsi_obat
Tolong cek daftar resep obat terdahulu saya,riwayat_preskripsi_obat
Saya ingin tahu obat apa saja yang sudah diresepkan untuk saya,riwayat_preskripsi_obat
Daftar semua obat yang pernah saya pakai dari resep dokter,riwayat_preskripsi_obat
Berikan riwayat preskripsi obat saya,riwayat_preskripsi_obat
Saya ingin mengecek resep obat lama saya,riwayat_preskripsi_obat
Tampilkan obat yang sudah diresepkan selama perawatan saya,riwayat_preskripsi_obat
Obat apa saja yang ada di catatan resep saya?,riwayat_preskripsi_obat
Coba tampilkan riwayat resep saya,riwayat_preskripsi_obat
Apa saja obat yang pernah diberikan oleh dokter?,riwayat_preskripsi_obat
Saya mau lihat preskripsi obat saya,riwayat_preskripsi_obat
Tolong cek preskripsi obat sebelumnya,riwayat_preskripsi_obat
Tunjukkan riwayat obat yang ada di resep saya,riwayat_preskripsi_obat
Bagaimana riwayat obat yang diresepkan ke saya?,riwayat_preskripsi_obat
Cek obat-obatan yang ada di preskripsi saya,riwayat_preskripsi_obat
Bisakah kamu tampilkan daftar resep obat saya?,riwayat_preskripsi_obat
Obat yang pernah saya konsumsi berdasarkan resep mana saja?,riwayat_preskripsi_obat
Daftar preskripsi obat untuk saya,riwayat_preskripsi_obat
Saya ingin melihat obat yang pernah tercatat di resep saya,riwayat_preskripsi_obat
Apa isi catatan resep obat saya sebelumnya?,riwayat_preskripsi_obat
Tolong berikan saya daftar obat resep lama,riwayat_preskripsi_obat
Preskripsi obat saya yang lalu apa saja?,riwayat_preskripsi_obat
Riwayat resep obat yang saya terima,riwayat_preskripsi_obat
Saya mau lihat daftar obat resep terdahulu,riwayat_preskripsi_obat
Daftar obat yang sudah pernah diberikan dokter ke saya,riwayat_preskripsi_obat
Tampilkan catatan preskripsi obat saya,riwayat_preskripsi_obat
Obat yang pernah ada di resep saya apa saja?,riwayat_preskripsi_obat
Tolong tampilkan list obat yang diresepkan sebelumnya,riwayat_preskripsi_obat
Saya ingin cek obat resep terdahulu,riwayat_preskripsi_obat
Riwayat preskripsi saya apa saja?,riwayat_preskripsi_obat
Perlihatkan daftar resep obat saya,riwayat_preskripsi_obat
Resep obat lama saya tolong ditampilkan,riwayat_preskripsi_obat
Apa saja obat yang dokter pernah resepkan untuk saya?,riwayat_preskripsi_obat
List semua obat resep saya,riwayat_preskripsi_obat
Saya ingin tahu riwayat preskripsi obat lengkap saya,riwayat_preskripsi_obat
Tolong cek catatan obat yang pernah saya terima,riwayat_preskripsi_obat
Saya ingin melihat histori obat resep saya,riwayat_preskripsi_obat
Apa riwayat preskripsi obat saya?,riwayat_preskripsi_obat
Tunjukkan obat yang ada di daftar resep lama saya,riwayat_preskripsi_obat
Riwayat obat yang pernah saya pakai berdasarkan resep,riwayat_preskripsi_obat
Saya mau lihat preskripsi obat terdahulu,riwayat_preskripsi_obat
Bisakah kamu tampilkan histori obat resep saya?,riwayat_preskripsi_obat
Tolong perlihatkan daftar resep lama saya,riwayat_preskripsi_obat
Tolong tampilkan detail resep obat saya,detail_preskripsi_obat
Saya mau lihat catatan obat dari dokter,detail_preskripsi_obat
Apa efek samping dari obat yang diresepkan?,detail_preskripsi_obat
Coba tampilkan detail penggunaan obat ini,detail_preskripsi_obat
Saya ingin tahu jadwal minum obatnya,detail_preskripsi_obat
Detail obat untuk kunjungan terakhir saya apa ya?,detail_preskripsi_obat
Apa ada catatan khusus di resep obat saya?,detail_preskripsi_obat
Boleh tampilkan detail resep obat untuk saya,detail_preskripsi_obat
Saya mau lihat efek samping dari obat saya,detail_preskripsi_obat
Apa catatan tambahan dari dokter di resep obat ini?,detail_preskripsi_obat
Tolong tunjukkan detail preskripsi obat terbaru,detail_preskripsi_obat
Saya ingin tahu kapan harus mulai minum obat ini,detail_preskripsi_obat
Apa ada informasi racikan di resep saya?,detail_preskripsi_obat
Saya mau cek detail obat kunjungan kemarin,detail_preskripsi_obat
Tampilkan informasi lengkap obat saya,detail_preskripsi_obat
Bisa kasih detail resep obat dengan efek sampingnya?,detail_preskripsi_obat
Saya mau tahu jadwal penggunaan obat saya,detail_preskripsi_obat
Apa instruksi khusus untuk obat ini?,detail_preskripsi_obat
Saya mau lihat detail obat berdasarkan visit terakhir,detail_preskripsi_obat
Ada catatan tambahan terkait obat saya?,detail_preskripsi_obat
Detailkan resep obat yang sedang saya konsumsi,detail_preskripsi_obat
Tolong tampilkan jadwal minum obat dari resep,detail_preskripsi_obat
Saya ingin tahu efek samping dari preskripsi ini,detail_preskripsi_obat
Boleh lihat catatan dokter di resep obat saya?,detail_preskripsi_obat
Saya ingin akses detail penggunaan obat terakhir,detail_preskripsi_obat
Apa ada informasi khusus tentang obat ini?,detail_preskripsi_obat
Tampilkan detail resep berdasarkan visit_id,detail_preskripsi_obat
Saya butuh rincian efek samping obat saya,detail_preskripsi_obat
Apa saja catatan terkait resep obat saya?,detail_preskripsi_obat
Saya ingin tahu detail obat termasuk catatan medis,detail_preskripsi_obat
Bisa tampilkan preskripsi obat beserta detailnya?,detail_preskripsi_obat
Tolong cek detail obat dari resep kunjungan ini,detail_preskripsi_obat
Saya mau lihat detail resep obat racikan,detail_preskripsi_obat
Apa ada keterangan khusus untuk obat saya?,detail_preskripsi_obat
Saya butuh jadwal konsumsi obat dari resep ini,detail_preskripsi_obat
Tolong tampilkan efek samping dari obat resep ini,detail_preskripsi_obat
Saya ingin lihat informasi tambahan obat saya,detail_preskripsi_obat
Apa detail penggunaan obat saya?,detail_preskripsi_obat
Saya butuh catatan resep obat dari dokter,detail_preskripsi_obat
Tolong tunjukkan rincian preskripsi saya,detail_preskripsi_obat
Saya mau akses detail resep yang saya dapat,detail_preskripsi_obat
Apa saja detail obat yang diresepkan dokter?,detail_preskripsi_obat
Saya ingin tahu catatan resep yang diberikan,detail_preskripsi_obat
Tolong tampilkan detail obat termasuk efek samping,detail_preskripsi_obat
Saya mau tahu informasi resep terakhir saya,detail_preskripsi_obat
Apa jadwal mulai minum obat sesuai resep saya?,detail_preskripsi_obat
Saya ingin lihat detail preskripsi untuk obat ini,detail_preskripsi_obat
Bisa tampilkan catatan tambahan di resep saya?,detail_preskripsi_obat
Saya mau cek detail obat yang sedang dipakai,detail_preskripsi_obat
Apa ada efek samping pada obat ini?,detail_preskripsi_obat
Tolong tampilkan rincian lengkap resep obat saya,detail_preskripsi_obat
"Tolong tampilkan detail obat Paracetamol saya, termasuk jadwal minumnya.",detail_preskripsi_obat
Saya ingin tahu efek samping dari Amoxicillin yang diresepkan.,detail_preskripsi_obat
Bisa lihat catatan tambahan untuk resep Vitamin D kemarin?,detail_preskripsi_obat
Perlihatkan jadwal konsumsi obat Ibuprofen saya.,detail_preskripsi_obat
Apa saja efek samping dari Metformin yang diresepkan?,detail_preskripsi_obat
Tolong tampilkan catatan dokter tentang obat Omeprazole saya.,detail_preskripsi_obat
Saya ingin lihat detail preskripsi obat Aspirin yang saya terima.,detail_preskripsi_obat
"Tolong tampilkan detail obat Amlodipine, termasuk catatan khususnya.",detail_preskripsi_obat
Apakah ada efek samping dari obat Simvastatin yang saya konsumsi?,detail_preskripsi_obat
Saya ingin tahu kapan harus mulai minum Ciprofloxacin.,detail_preskripsi_obat
Tolong tampilkan detail racikan obat saya dari kunjungan terakhir.,detail_preskripsi_obat
Bagaimana jadwal minum obat Ranitidine saya?,detail_preskripsi_obat
Apa catatan tambahan dokter tentang obat Prednisone ini?,detail_preskripsi_obat
Saya ingin melihat jadwal konsumsi untuk obat Antasida.,detail_preskripsi_obat
Tolong tampilkan efek samping dari penggunaan Ibuprofen.,detail_preskripsi_obat
Bisa perlihatkan detail resep untuk obat Loratadine saya?,detail_preskripsi_obat
Saya ingin tahu informasi lengkap tentang obat racikan khusus saya.,detail_preskripsi_obat
Tolong tampilkan catatan medis terkait obat Omeprazole.,detail_preskripsi_obat
Apakah ada efek samping dari penggunaan Vitamin B Complex saya?,detail_preskripsi_obat
Saya ingin melihat jadwal obat antibiotik yang diresepkan kemarin.,detail_preskripsi_obat
Tolong tampilkan detail obat insulin yang saya dapatkan.,detail_preskripsi_obat
Saya ingin tahu efek samping dari penggunaan obat Atenolol.,detail_preskripsi_obat
Perlihatkan catatan tambahan untuk obat Fluconazole.,detail_preskripsi_obat
Saya butuh detail jadwal penggunaan obat racikan saya.,detail_preskripsi_obat
Tolong tampilkan detail preskripsi untuk obat Ketoconazole.,detail_preskripsi_obat
Apakah ada catatan dokter tentang obat Azithromycin?,detail_preskripsi_obat
Saya ingin lihat detail obat Tetracycline yang baru diresepkan.,detail_preskripsi_obat
Tolong tampilkan efek samping dari penggunaan Aspirin.,detail_preskripsi_obat
Saya ingin tahu jadwal minum obat Metoprolol.,detail_preskripsi_obat
Bisa tampilkan detail racikan obat herbal saya?,detail_preskripsi_obat
Saya ingin melihat catatan khusus untuk obat Omeprazole.,detail_preskripsi_obat
Tolong tampilkan detail obat analgesik yang diresepkan.,detail_preskripsi_obat
Bagaimana catatan dokter tentang obat Cefixime saya?,detail_preskripsi_obat
Saya ingin melihat jadwal penggunaan obat Amoxicillin.,detail_preskripsi_obat
Tolong tampilkan efek samping dari obat Prednisone.,detail_preskripsi_obat
Bisa lihat detail preskripsi obat Vitamin C saya?,detail_preskripsi_obat
Saya ingin melihat catatan tambahan untuk obat Glimepiride.,detail_preskripsi_obat
Tolong tampilkan informasi lengkap obat Losartan.,detail_preskripsi_obat
Apakah ada efek samping dari obat Atorvastatin saya?,detail_preskripsi_obat
Saya ingin melihat jadwal penggunaan obat Omeprazole.,detail_preskripsi_obat
Tolong tampilkan catatan racikan obat khusus saya.,detail_preskripsi_obat
Saya ingin tahu efek samping dari obat Ibuprofen.,detail_preskripsi_obat
Bisa tampilkan detail resep untuk obat Levothyroxine saya?,detail_preskripsi_obat
Saya ingin lihat jadwal konsumsi obat Azithromycin.,detail_preskripsi_obat
Tolong tampilkan catatan tambahan dari dokter untuk obat Paracetamol.,detail_preskripsi_obat
Saya ingin tahu informasi detail obat antiinflamasi yang saya dapat.,detail_preskripsi_obat
Apakah ada efek samping dari penggunaan obat Ranitidine?,detail_preskripsi_obat
Saya ingin melihat detail preskripsi obat Omeprazole.,detail_preskripsi_obat
Tolong tampilkan jadwal minum obat racikan herbal saya.,detail_preskripsi_obat
